title,company,location,type,skills_required,salary_min,salary_max,category
Auditor,Falcon Ridge Ledger Co.,"Austin, TX",Full-time,"Investment Analysis, Risk Management, Procurement, Competitive Intelligence, Financial Analysis, Data-Driven Decision Making, SAP, NetSuite",77321,90443,"Business, Finance & Analytics"
Procurement Analyst,Stonebridge Bridge Capital,"Chicago, IL",Contract,"Business Development, Procurement, Budgeting & Forecasting, Pricing Strategy, Excel Financial Modeling, P&L Management",86791,95204,"Business, Finance & Analytics"
Senior Financial Analyst,Oakhaven Investment Partners,"Denver, CO",Full-time,"Pricing Strategy, KPI Development, P&L Management",115868,132363,"Business, Finance & Analytics"
Senior Accounting Manager,Granite Ledger Co.,Remote,Full-time,"Financial Analysis, Pricing Strategy, SAP, Cost-Benefit Analysis, Negotiation",114545,132725,"Business, Finance & Analytics"
Junior Risk Manager,Summit Solutions Group,"San Francisco, CA",Internship,"Vendor Management, Business Development, Accounting Principles",37140,42360,"Business, Finance & Analytics"
Portfolio Analyst Intern,Falcon Ridge Analytics,Remote,Internship,"Presentation Skills, QuickBooks, Data-Driven Decision Making, Investment Analysis, Supply Chain Analysis, NetSuite",29050,34108,"Business, Finance & Analytics"
Procurement Analyst,Falcon Ridge Ledger Co.,"Charlotte, NC",Contract,"Business Development, Accounting Principles, Financial Analysis, Presentation Skills, KPI Development",95618,107349,"Business, Finance & Analytics"
Strategy Analyst,Summit Advisory Group,Remote,Contract,"Vendor Management, P&L Management, Contract Negotiation, NetSuite",82782,96697,"Business, Finance & Analytics"
Junior Controller,Redwood Capital Group,"Seattle, WA",Internship,"Risk Management, Excel Financial Modeling, Data-Driven Decision Making, Investment Analysis, NetSuite, Accounting Principles, Presentation Skills, Contract Negotiation",33590,37400,"Business, Finance & Analytics"
Senior Supply Chain Analyst,Brambleton Trust Group,"Dublin, Ireland",Full-time,"Budgeting & Forecasting, Competitive Intelligence, SAP, Investment Analysis",100975,120301,Business Operations
Portfolio Analyst,Redwood & Associates,"Toronto, ON",Full-time,"NetSuite, Risk Management, Competitive Intelligence, Time Management, Contract Negotiation, Data-Driven Decision Making",87662,100039,"Business, Finance & Analytics"
Financial Analyst,Sterling Strategy Group,"Atlanta, GA",Part-time,"KPI Development, Data-Driven Decision Making, Business Development, Procurement, Financial Modeling, Vendor Management, SAP, Excel Financial Modeling",99730,111600,"Business, Finance & Analytics"
Senior Revenue Analyst,Bluepeak Strategy Group,"New York, NY",Full-time,"Budgeting & Forecasting, Risk Management, Excel Financial Modeling, Cost-Benefit Analysis, Business Development, Data-Driven Decision Making, Financial Analysis, Competitive Intelligence",130863,142423,"Business, Finance & Analytics"
Procurement Analyst,Brambleton Solutions Group,"Austin, TX",Full-time,"KPI Development, Business Development, Pricing Strategy, QuickBooks, Competitive Intelligence, Data-Driven Decision Making, Excel Financial Modeling, SAP",85493,96208,"Business, Finance & Analytics"
Credit Analyst,Fernbrook Solutions Group,Remote,Full-time,"Investment Analysis, NetSuite, Competitive Intelligence, Contract Negotiation, Pricing Strategy",96327,103893,"Business, Finance & Analytics"
Payroll Specialist Manager,Foxglen Strategy Group,"Austin, TX",Contract,"Cost-Benefit Analysis, Supply Chain Analysis, Risk Management, Vendor Management",130677,146871,"Business, Finance & Analytics"
Finance Manager,Highfield Financial Group,Remote,Full-time,"Pricing Strategy, Procurement, Competitive Intelligence, Risk Management",100493,111094,"Business, Finance & Analytics"
Senior Financial Planning Analyst,Oakhaven Investment Partners,"Charlotte, NC",Full-time,"Competitive Intelligence, Negotiation, Vendor Management, Data-Driven Decision Making, Budgeting & Forecasting, Accounting Principles",131151,143603,"Business, Finance & Analytics"
Junior Accountant,Thornwood Insights,Remote,Full-time,"Excel, Supply Chain Analysis, Accounting Principles, Cost-Benefit Analysis",53032,62977,"Business, Finance & Analytics"
Revenue Analyst,Highfield Solutions Group,"New York, NY",Full-time,"Data-Driven Decision Making, Budgeting & Forecasting, Contract Negotiation",98463,110092,"Business, Finance & Analytics"
Financial Planning Analyst Manager,Cobalt Capital Group,Remote,Full-time,"Risk Management, Excel Financial Modeling, Data-Driven Decision Making, P&L Management, Investment Analysis, SAP, Financial Analysis",129409,151094,"Business, Finance & Analytics"
Senior Compliance Analyst,Brightpath Financial Services,Remote,Part-time,"Investment Analysis, SAP, Vendor Management, Cost-Benefit Analysis, Presentation Skills, QuickBooks, NetSuite, Excel Financial Modeling",129969,144819,"Business, Finance & Analytics"
Lead Financial Planning Analyst,Bluepeak Investment Partners,"Austin, TX",Full-time,"Competitive Intelligence, Pricing Strategy, Procurement",131585,141940,"Business, Finance & Analytics"
Pricing Analyst Intern,Wrenfield & Associates,Remote,Internship,"Risk Management, Financial Analysis, Budgeting & Forecasting, Excel, Competitive Intelligence, NetSuite, Investment Analysis",29485,32850,"Business, Finance & Analytics"
Principal Risk Analyst,Summit Advisory Group,"Austin, TX",Contract,"Risk Management, Pricing Strategy, QuickBooks, Data-Driven Decision Making, Financial Analysis, Supply Chain Analysis, Accounting Principles",149709,163723,"Business, Finance & Analytics"
Portfolio Analyst,Redwood Capital Group,"Chicago, IL",Part-time,"Procurement, Accounting Principles, Competitive Intelligence, Data-Driven Decision Making, Investment Analysis, P&L Management, Pricing Strategy",85393,93597,"Business, Finance & Analytics"
Accountant,Lakeshore Trust Group,"New York, NY",Part-time,"Competitive Intelligence, NetSuite, Budgeting & Forecasting, Investment Analysis, Pricing Strategy, Risk Management",95074,106248,"Business, Finance & Analytics"
Strategy Analyst,Skyline Strategy Group,Remote,Full-time,"Presentation Skills, KPI Development, Budgeting & Forecasting, Pricing Strategy, Vendor Management, QuickBooks, Data-Driven Decision Making",90400,97120,"Business, Finance & Analytics"
Staff Accountant,Summit & Associates,"Austin, TX",Full-time,"Competitive Intelligence, SAP, P&L Management, Investment Analysis, Negotiation",89903,103013,"Business, Finance & Analytics"
Senior Risk Manager,Summit Solutions Group,"Boston, MA",Full-time,"Accounting Principles, KPI Development, Contract Negotiation, Excel Financial Modeling, Data-Driven Decision Making, Competitive Intelligence, Business Development, Financial Analysis",103332,116122,"Business, Finance & Analytics"
Principal Accounting Manager,Ashford Advisory Group,"Denver, CO",Full-time,"NetSuite, P&L Management, Agile Methodology, accounting principles, Agile Methodology",166425,180536,"Business, Finance & Analytics"
Portfolio Analyst Intern,Northfield Ventures,"Chicago, IL",Internship,"Cost-Benefit Analysis, Data-Driven Decision Making, Financial Analysis, Pricing Strategy, Procurement, Competitive Intelligence",29687,36012,"Business, Finance & Analytics"
Senior Tax Analyst,Highfield Investment Partners,"Chicago, IL",Full-time,"KPI Development, Risk Management, Contract Negotiation, Business Development, SAP, Procurement, Excel",128868,141382,"Business, Finance & Analytics"
Junior Procurement Analyst,Harborline Ledger Co.,"New York, NY",Full-time,"Stakeholder Management, Supply Chain Analysis, Procurement, Contract Negotiation, KPI Development, QuickBooks, Cost-Benefit Analysis, Competitive Intelligence",54120,63994,"Business, Finance & Analytics"
Senior Treasury Analyst,Ashford Advisory Group,"San Francisco, CA",Full-time,"Financial Analysis, NetSuite, Risk Management, Competitive Intelligence, Contract Negotiation, Budgeting & Forecasting, Procurement, Supply Chain Analysis",130386,145823,"Business, Finance & Analytics"
Junior Payroll Specialist,Bluepeak Investment Partners,"Sydney, Australia",Contract,"NetSuite, Cost-Benefit Analysis, Contract Negotiation, Risk Management, Business Development, QuickBooks, Competitive Intelligence, Excel Financial Modeling",61803,69797,"Business, Finance & Analytics"
Senior Accounting Manager,Redwood Financial Group,"Seattle, WA",Full-time,"SAP, Investment Analysis, QuickBooks, Time Management, Budgeting & Forecasting",131806,139970,"Business, Finance & Analytics"
Senior Operations Analyst,Summit Advisory Group,"Charlotte, NC",Full-time,"Excel, Financial Analysis, Accounting Principles, Excel Financial Modeling",121125,132719,Business Operations
Investment Analyst Intern,Foxglen Advisory Group,"London, UK",Internship,"QuickBooks, Contract Negotiation, Supply Chain Analysis",36843,41929,"Business, Finance & Analytics"
Financial Analyst Manager,Lakeshore Trust Group,Remote,Full-time,"Investment Analysis, Competitive Intelligence, QuickBooks, Agile Methodology, Business Development, Budgeting & Forecasting, NetSuite",121027,137553,"Business, Finance & Analytics"
Junior Financial Planning Analyst,Sterling Financial Partners,"Boston, MA",Contract,"Budgeting & Forecasting, Contract Negotiation, Vendor Management, Risk Management, Business Development, P&L Management",60472,66137,"Business, Finance & Analytics"
Senior Controller,Wrenfield & Associates,Remote,Full-time,"Contract Negotiation, Risk Management, Data-Driven Decision Making, Accounting Principles, Business Development",103193,118641,"Business, Finance & Analytics"
Internal Auditor,Palisade Holdings,"Atlanta, GA",Full-time,"Vendor Management, Contract Negotiation, Agile Methodology, KPI Development, Business Development, Excel",100499,111600,"Business, Finance & Analytics"
Staff Financial Planning Analyst,Meridian Financial Partners,Remote,Full-time,"KPI Development, Financial Analysis, Investment Analysis",162724,176965,"Business, Finance & Analytics"
Junior Business Intelligence Analyst,Cobalt Capital Group,"Seattle, WA",Full-time,"Salesforce, Financial Analysis, Business Development, Competitive Intelligence, Budgeting & Forecasting, Contract Negotiation",64014,73979,Data & Analytics
BI Developer,Ironwood Strategy Group,"Chicago, IL",Full-time,"Procurement, Excel, NetSuite, P&L Management, Investment Analysis, Data-Driven Decision Making, Accounting Principles",74392,80435,Data & Analytics
Finance Manager,Onyx Solutions Group,"Toronto, ON",Full-time,"Vendor Management, Budgeting & Forecasting, NetSuite",72954,84071,"Business, Finance & Analytics"
Senior Bookkeeper,Highfield Solutions Group,"Boston, MA",Full-time,"Contract Negotiation, Agile Methodology, Excel Financial Modeling, Competitive Intelligence",131973,148501,"Business, Finance & Analytics"
Lead Financial Planning Analyst,Onyx Strategy Group,"Austin, TX",Full-time,"Business Development, Competitive Intelligence, Investment Analysis",129728,144721,"Business, Finance & Analytics"
Treasury Analyst Manager,Rivergate Analytics,Remote,Part-time,"SAP, Accounting Principles, Supply Chain Analysis, Business Development, Competitive Intelligence",145611,154190,"Business, Finance & Analytics"
Risk Analyst,Pinecrest Consulting,"Charlotte, NC",Full-time,"Contract Negotiation, Excel Financial Modeling, Financial Analysis, Competitive Intelligence, Stakeholder Management, Supply Chain Analysis, NetSuite, QuickBooks",86954,99668,"Business, Finance & Analytics"
Credit Analyst,Fernbrook Solutions Group,"San Francisco, CA",Part-time,"Pricing Strategy, NetSuite, Cost-Benefit Analysis",94849,108196,"Business, Finance & Analytics"
Principal Investment Analyst,Summit & Associates,"Toronto, ON",Full-time,"Financial Analysis, Financial Modeling, Cost-Benefit Analysis, Procurement, Excel Financial Modeling, Supply Chain Analysis, Business Development, Investment Analysis",177247,186847,"Business, Finance & Analytics"
Pricing Analyst Manager,Foxglen Strategy Group,"Charlotte, NC",Full-time,"Excel, KPI Development, Supply Chain Analysis, Business Development",116110,127070,"Business, Finance & Analytics"
Junior Revenue Analyst,Brightpath Solutions Group,"Dallas, TX",Part-time,"Vendor Management, KPI Development, Risk Management, QuickBooks, Pricing Strategy, NetSuite, SAP, Cost-Benefit Analysis",71800,75726,"Business, Finance & Analytics"
Junior Treasury Analyst,Ironwood Financial Group,"New York, NY",Full-time,"NetSuite, Time Management, Cost-Benefit Analysis, Contract Negotiation, KPI Development, Business Development, P&L Management, Vendor Management",62247,72474,"Business, Finance & Analytics"
Accountant Manager,Redwood Financial Group,"Chicago, IL",Full-time,"Risk Management, QuickBooks, NetSuite, Pricing Strategy, P&L Management, Business Development",155252,169361,"Business, Finance & Analytics"
Lead Compliance Analyst,Lakeshore Capital Group,"Seattle, WA",Contract,"Financial Analysis, NetSuite, Excel Financial Modeling, Supply Chain Analysis, Presentation Skills, Competitive Intelligence",140517,151545,"Business, Finance & Analytics"
Controller,Redwood Advisory Group,Remote,Full-time,"Excel Financial Modeling, NetSuite, P&L Management, QuickBooks, Budgeting & Forecasting, Competitive Intelligence, Financial Analysis",148583,162034,"Business, Finance & Analytics"
Procurement Analyst,Sterling Strategy Group,"Austin, TX",Full-time,"Communication, Procurement, SAP, Accounting Principles, Budgeting & Forecasting, Business Development, Excel Financial Modeling, QuickBooks",100761,109947,"Business, Finance & Analytics"
Lead Data Analyst,Bluepeak Strategy Group,"Dallas, TX",Full-time,"Financial Modeling, Excel Financial Modeling, Risk Management, Investment Analysis, Salesforce, Communication",136156,148912,Data & Analytics
Accountant Manager,Rivergate Financial Services,"Seattle, WA",Full-time,"Financial Analysis, Budgeting & Forecasting, Cost-Benefit Analysis, Excel Financial Modeling, Procurement, P&L Management, Vendor Management, Accounting Principles",122882,133623,"Business, Finance & Analytics"
Financial Analyst,Highfield Financial Group,Singapore,Full-time,"Cost-Benefit Analysis, NetSuite,  Accounting Principles , Budgeting & Forecasting, NetSuite",87974,94244,"Business, Finance & Analytics"
