title,company,location,type,skills_required,salary_min,salary_max,category
Intern Data Engineer,Nova Bridge AI,Remote,Internship,"Python, Data Warehousing, Apache Hadoop, Apache Airflow, Snowflake",28082,35660,Data & Analytics
Intern Data Analyst,Ashgrove Stream Systems,"Toronto, ON",Internship,"Tableau, Data Storytelling, Data Analysis, Agile Methodology",31391,39651,Data & Analytics
Staff MLOps Engineer,Thornfield Neural IT,"Vancouver, BC",Full-time,"Amazon Web Services, Communication, Terraform, CI/CD Pipelines, MLOps, Docker",155502,167364,Data & Analytics
Analytics Engineering Manager,Palisade Vector Digital,Remote,Full-time,"Team Leadership, Data Warehousing, Roadmap Planning, Stakeholder Management, Data Modeling, dbt",148029,174355,Data & Analytics
Senior Machine Learning Engineer,Windward Vector Partners,"Washington, DC",Full-time,"PyTorch, Python, Docker, Kubernetes, Feature Engineering, XGBoost, TensorFlow",139397,149956,Data & Analytics
Mid-level MLOps Engineer,Granite Pattern Systems,"Austin, TX",Full-time,"Apache Airflow, Microsoft Azure, CI/CD Pipelines, Time Management, MLOps",94685,115539,Data & Analytics
Mid-level Computer Vision Engineer,Ridgeback Systems Tech,"San Francisco, CA",Full-time,"Computer Vision, PyTorch, Deep Learning, TensorFlow",99608,111544,Data & Analytics
Junior Quantitative Analyst,Redwood Field Studio,Remote,Part-time,"Python, Time Series Analysis, R",70346,78990,Data & Analytics
Junior NLP Engineer,Fernwood Bridge Works,"Toronto, ON",Full-time,"Large Language Models, Prompt Engineering, Communication, Natural Language Processing, Deep Learning",66481,79836,Data & Analytics
Intern Analytics Engineer,Pinecrest Metrics Partners,"Atlanta, GA",Internship,"Business Intelligence, BigQuery, Tableau, dbt, SQL, Python",28780,38162,Data & Analytics
Intern Data Scientist,Meridian Pattern Group,"Toronto, ON",Internship,"Predictive Analytics, Scikit-learn, Pandas, Statistical Modeling",25496,30797,Data & Analytics
Data Science Manager,Starling Digital Ventures,Remote,Full-time,"Statistics, Machine Learning, Python",142528,155647,Data & Analytics
Intern Analytics Engineer,Bluepeak Insight Digital,"Vancouver, BC",Internship,"Looker, Python, SQL, Data Modeling, Business Intelligence",27611,33882,Data & Analytics
Mid-level MLOps Engineer,Halcyon Metrics Digital,"Seattle, WA",Full-time,"Microsoft Azure, Kubernetes, Amazon Web Services, Docker, Apache Airflow",86885,94045,Data & Analytics
"Mid-level Research Scientist, AI",Silverlake Grid Analytics,Remote,Full-time,"Prompt Engineering, PyTorch, Generative AI, Statistics, Jira, Natural Language Processing, Computer Vision",89400,110337,Data & Analytics
Lead Data Scientist,Thornfield Quantum Tech,Remote,Part-time,"Pandas, Statistics, NumPy",143555,165688,Data & Analytics
"Mid-level Research Scientist, AI",Silverlake Quantum Group,"Denver, CO",Full-time,"Reinforcement Learning, Natural Language Processing, Python, Prompt Engineering, Statistics, Deep Learning, Generative AI",100811,117880,Data & Analytics
Junior Quantitative Analyst,Cobalt Field Robotics Group,"Chicago, IL",Full-time,"Python, Time Series Analysis, Statistical Modeling, R, Critical Thinking",67695,78418,Data & Analytics
Principal Data Engineer,Silverlake Vector Studio,"Vancouver, BC",Full-time,"SQL, DATABRICKS, Apache Spark",177183,192743,Data & Analytics
Mid-level MLOps Engineer,Windward Field Partners,Remote,Full-time,"Kubernetes, Docker, Apache Airflow, Machine Learning, Amazon Web Services, MLOps",91795,100702,Data & Analytics
Junior Business Intelligence Analyst,Onyx Bridge Tech,"Boston, MA",Full-time,"Metabase, Data Governance, Data Modeling, Qlik Sense, Time Management, Business Intelligence",64288,77329,Data & Analytics
Junior Computer Vision Engineer,Ashgrove Metrics Tech,"New York, NY",Part-time,"Deep Learning, Machine Learning, OpenCV, Computer Vision",71049,81559,Data & Analytics
Data Science Manager,Starling Field IT,"New York, NY",Full-time,"SQL, Roadmap Planning, Predictive Analytics, Python, Stakeholder Management, Statistics",136277,150132,Data & Analytics
Senior Data Engineer,Meridian Cloud AI,"Seattle, WA",Full-time,"Apache Kafka, dbt, Apache Airflow, Snowflake, Redshift, ETL Pipelines",132818,152268,Data & Analytics
Mid-level Data Analyst,Brightwell Neural Partners,"London, UK",Full-time,"Git, Data Visualization, Python, Tableau",96869,116501,Data & Analytics
Lead MLOps Engineer,Harborline Digital Analytics,"Austin, TX",Full-time,"Python, Docker, Technical Writing, Kubernetes",145351,169672,Data & Analytics
Intern Machine Learning Engineer,Meridian Cloud AI,"Sydney, Australia",Internship,"TensorFlow, Problem Solving, Apache Spark, Python, MLOps",29109,38242,Data & Analytics
Junior Analytics Engineer,Ironwood Insight AI,"Toronto, ON",Full-time,"Data Modeling, SQL, Python, Scrum, Data Quality Management, BigQuery, Power BI",60071,69126,Data & Analytics
Lead NLP Engineer,Granite Cloud Digital,"Sydney, Australia",Full-time,"Vector Embeddings, Generative AI, Large Language Models, Hugging Face Transformers, PyTorch, Natural Language Processing, Prompt Engineering",158491,168594,Data & Analytics
Mid-level Analytics Engineer,Wavelength Digital Tech,Singapore,Full-time,"SQL, Business Intelligence, Data Warehousing",97344,110387,Data & Analytics
Intern Data Engineer,Cinderpeak Grid Analytics,Remote,Internship,"ETL Pipelines, Snowflake, Redshift, Apache Spark, SQL, BigQuery",23360,32316,Data & Analytics
Staff NLP Engineer,Meridian Pattern Group,Remote,Full-time,"Large Language Models, Natural Language Processing, Hugging Face Transformers",150451,169587,Data & Analytics
Junior Data Scientist,Ridgeback Cognition Group,"Bangalore, India",Full-time,"Data Analysis, Jupyter, Predictive Analytics, Machine Learning, Statistical Modeling, Data Visualization",72077,79276,Data & Analytics
Data Science Manager,Granite Digital Group,"Bangalore, India",Full-time,"Scrum, Python, Data Analysis, Machine Learning, Predictive Analytics",130598,151896,Data & Analytics
Lead MLOps Engineer,Ashgrove Stream Systems,"Berlin, Germany",Contract,"Docker, MLOps, CI/CD Pipelines, Jira, Kubernetes",159348,177435,Data & Analytics
Senior Data Engineer,Palisade Bridge Ventures,"Bangalore, India",Full-time,"Data Pipeline Design, Apache Spark, SQL, Critical Thinking, Apache Airflow",119905,149210,Data & Analytics
Senior AI Research Engineer,Onyx Metrics Digital,"Sydney, Australia",Full-time,"Hugging Face Transformers, PyTorch, Deep Learning, Statistics",115080,132057,Data & Analytics
Junior Analytics Engineer,Bluepeak Insight Digital,"Seattle, WA",Full-time,"Data Warehousing, dbt, Tableau",65539,76765,Data & Analytics
Mid-level AI Research Engineer,Copperfield Compute Labs,"Berlin, Germany",Full-time,"Reinforcement Learning, Large Language Models, Python, Computer Vision",86702,102509,Data & Analytics
Mid-level MLOps Engineer,Onyx Pattern Studio,"Atlanta, GA",Part-time,"Amazon Web Services, MLOps, Python, Apache Airflow, Microsoft Azure, CI/CD Pipelines, Kubernetes, Machine Learning",87243,95888,Data & Analytics
"Staff Research Scientist, AI",Bluepeak Neural Works,"Seattle, WA",Full-time,"Generative AI, Reinforcement Learning, Statistics, Large Language Models",152475,171426,Data & Analytics
Junior Quantitative Analyst,Nova Field Tech,"Atlanta, GA",Full-time,"Python, R, Statistics, Statistical Modeling",60944,69503,Data & Analytics
Data Science Manager,Onyx Signal Collective,"Denver, CO",Full-time,"Team Leadership, Scrum, Data Analysis, Predictive Analytics",133335,157334,Data & Analytics
Mid-level Business Intelligence Analyst,Ridgeback Systems Tech,Remote,Part-time,"Excel VBA, Power BI, Tableau, Business Intelligence",85521,104038,Data & Analytics
Mid-level Data Engineer,Northfield Quantum IT,"Sydney, Australia",Full-time,"Data Warehousing, Critical Thinking, Python, Apache Airflow",87854,96602,Data & Analytics
Lead Data Analyst,Granite Compute IT,"Seattle, WA",Full-time,"Excel, A/B Testing, Tableau, Mixpanel, Statistics, Power BI",161505,178623,Data & Analytics
Lead Data Scientist,Granite Quantum Systems,"Denver, CO",Full-time,"Data Analysis, Scikit-learn, Predictive Analytics",161673,181044,Data & Analytics
Junior Analytics Engineer,Skyline Data Robotics Group,"London, UK",Full-time,"Snowflake, Python, dbt, Business Intelligence, Looker",60421,68052,Data & Analytics
Data Science Manager,Harborline Cognition Digital,Singapore,Full-time,"Statistics, SQL, Team Leadership, Roadmap Planning, Stakeholder Management",134445,147591,Data & Analytics
Data Science Manager,Silverlake Quantum Ventures,"Los Angeles, CA",Full-time,"Python, Predictive Analytics, Team Leadership, Machine Learning, Data Analysis, Time Management, Roadmap Planning",150763,176815,Data & Analytics
Senior MLOps Engineer,Silverlake Quantum Group,"Toronto, ON",Contract,"MLOps, Docker, CI/CD Pipelines, Git, Kubernetes",126590,142008,Data & Analytics
Intern Data Engineer,Wavelength Digital Tech,"Amsterdam, Netherlands",Internship,"Snowflake, Apache Airflow, ETL Pipelines, Redshift",28561,36372,Data & Analytics
Data Science Manager,Northfield Neural Group,"Bangalore, India",Full-time,"Stakeholder Management, Team Leadership, Machine Learning, Roadmap Planning, Predictive Analytics, Git",139467,161359,Data & Analytics
Junior Data Analyst,Cobalt Field Robotics Group,"Dublin, Ireland",Full-time,"Critical Thinking, Excel, Data Visualization, Data Analysis, SQL",69687,78169,Data & Analytics
Data Science Manager,Starling Field IT,Remote,Full-time,"Agile Methodology, Data Analysis, SQL, Statistics",147649,168433,Data & Analytics
Intern Analytics Engineer,Thornfield Neural IT,"Denver, CO",Internship,"Data Warehousing, Cross-functional Collaboration, Looker, BigQuery, Business Intelligence, Tableau",27055,37813,Data & Analytics
Senior Machine Learning Engineer,Silverlake Grid Analytics,"Bangalore, India",Full-time,"XGBoost, Docker, Reinforcement Learning, Scikit-learn, Apache Spark, Machine Learning",135508,158220,Data & Analytics
Senior NLP Engineer,Meridian Cloud AI,"Amsterdam, Netherlands",Full-time,"PyTorch, Large Language Models, Deep Learning, Hugging Face Transformers",115207,133601,Data & Analytics
Staff Analytics Engineer,Granite Compute IT,Singapore,Contract,"Data Warehousing, Looker, Business Intelligence, BigQuery",151052,177799,Data & Analytics
Data Science Manager,Onyx Vector Systems,Remote,Full-time,"Roadmap Planning, Data Analysis, Machine Learning, Cross-functional Collaboration",139162,168727,Data & Analytics
Intern Machine Learning Engineer,Vertex Vector Works,Remote,Internship,"Scikit-learn, MLOps, Model Interpretability (SHAP/LIME), TensorFlow, Vector Embeddings, XGBoost",23384,34488,Data & Analytics
Senior Business Intelligence Analyst,Vertex Vector Works,Remote,Part-time,"Metabase, Data Modeling, Power BI",132694,149673,Data & Analytics
Business Intelligence Analyst Manager,Northfield Neural Group,Remote,Full-time,"SQL, Business Intelligence, Qlik Sense, Scrum",128601,160162,Data & Analytics
"Mid-level Research Scientist, AI",Amberton Insight Labs,"Atlanta, GA",Full-time,"Prompt Engineering, Computer Vision, GenAI, Large Language Models, PyTorch, Python, Deep Learning",92786,100137,Data & Analytics
Intern Analytics Engineer,Starling Bridge Digital,"San Francisco, CA",Internship,"Data Governance, Data Quality Management, Snowflake, Looker, Data Warehousing, Cross-functional Collaboration, SQL",26296,34760,Data & Analytics
Lead NLP Engineer,Cinderpeak Grid Analytics,Remote,Contract,"Natural Language Processing, Deep Learning,  HUGGING FACE TRANSFORMERS ",155783,171358,Data & Analytics
Mid-level Data Engineer,Granite Compute IT,Remote,Contract,"BigQuery, Apache Kafka, Data Warehousing, SQL",97846,113217,Data & Analytics
Junior Computer Vision Engineer,Brightwell Neural Partners,"Boston, MA",Part-time,"Python, TensorFlow, Feature Engineering, Problem Solving, Docker",70120,79034,Data & Analytics
Junior Business Intelligence Analyst,Crestline Insight Studio,Remote,Full-time,"Communication, Business Intelligence, Data Modeling, Tableau",65570,77456,Data & Analytics
Mid-level NLP Engineer,Wavelength Digital Tech,"Atlanta, GA",Full-time,"Python, PyTorch, Deep Learning",99833,109243,Data & Analytics
Junior NLP Engineer,Fernwood Grid Studio,"Washington, DC",Full-time,"Git, TensorFlow, Prompt Engineering, Large Language Models, Natural Language Processing,  Deep Learning , Python, Vector Embeddings",67991,73189,Data & Analytics
Data Science Manager,Ironwood Metrics Digital,"New York, NY",Full-time,"Team Leadership, Statistics, Predictive Analytics, Data Analysis, Jira, Stakeholder Management, Roadmap Planning",126291,157202,Data & Analytics
Lead AI Research Engineer,Basecamp Compute Partners,Singapore,Full-time,"Generative AI, PyTorch, Prompt Engineering, Time Management, Hugging Face Transformers, Python",157449,173513,Data & Analytics
Senior Quantitative Analyst,Copperfield Pattern Systems,"Sydney, Australia",Part-time,"Statistical Modeling, Python, R",116223,128712,Data & Analytics
Data Science Manager,Ironwood Insight AI,"Atlanta, GA",Full-time,"Statistics, Machine Learning, Roadmap Planning, Team Leadership, Predictive Analytics",151243,171407,Data & Analytics
Junior Analytics Engineer,Bluepeak Neural Works,"Boston, MA",Full-time,"Critical Thinking, Data Warehousing, Business Intelligence, dbt, SQL",62814,71362,Data & Analytics
Junior Data Scientist,Fernwood Field Robotics Group,"New York, NY",Full-time,"SQL, A/B Testing, Python, Machine Learning",63405,76155,Data & Analytics
Mid-level MLOps Engineer,Halcyon Metrics Digital,"Atlanta, GA",Full-time,"Terraform, Machine Learning, Python, Jira, CI/CD Pipelines, Docker",99864,114504,Data & Analytics
Junior Data Scientist,Crestline Compute IT,"Amsterdam, Netherlands",Full-time,"A/B Testing, SQL, Pandas",67157,81006,Data & Analytics
Intern Analytics Engineer,Palisade Vector Digital,"Washington, DC",Internship,"Data Warehousing, Looker, Data Modeling, dbt, Data Governance, Python",29593,39956,Data & Analytics
Intern Data Scientist,Cinderpeak Systems Group,Remote,Internship,"Time Series Analysis, A/B Testing, Python, Agile Methodology",25647,31764,Data & Analytics
Principal MLOps Engineer,Bluepeak Neural Works,"Amsterdam, Netherlands",Full-time,"MLOps, Python, Amazon Web Services, Google Cloud Platform",161608,173401,Data & Analytics
Lead Business Intelligence Analyst,Ashgrove Stream Systems,"San Francisco, CA",Full-time,"Problem Solving, google data studio, Data Modeling, Tableau, Power BI, Qlik Sense",161858,181940,Data & Analytics
Analytics Engineering Manager,Ashgrove Metrics Tech,"Berlin, Germany",Full-time,"Git, Data Modeling, Data Warehousing, Data Governance, Team Leadership, dbt",142468,162306,Data & Analytics
Data Science Manager,Crestline Insight Studio,"Los Angeles, CA",Full-time,"Data Analysis, Team Leadership, SQL, Problem Solving",129979,155017,Data & Analytics
Staff Computer Vision Engineer,Basecamp Compute Partners,"Toronto, ON",Part-time,"Python, TensorFlow, PyTorch",170189,190709,Data & Analytics
Lead Analytics Engineer,Crestline Insight Studio,Remote,Full-time,"Python, Data Warehousing, Power BI, Looker, Data Modeling",157616,171943,Data & Analytics
Intern Data Analyst,Starling Field Group,"Berlin, Germany",Internship,"SQL, Amplitude, Tableau, Power BI",24071,35410,Data & Analytics
