title,company,location,type,skills_required,salary_min,salary_max,category
Staff Full Stack Engineer,Solstice Platforms,"Austin, TX",Full-time,"Django, FastAPI, Redis, MySQL, Cross-browser Compatibility",140066,184098,Software Engineering
Frontend Engineer,Coral Platforms,"New York, NY",Full-time,"Vue.js, Storybook, Mentoring",76949,106307,Software Engineering
Staff Software Engineer,Skyline Systems,"Dublin, Ireland",Full-time,"Express.js, Jest, mentoring",156786,176439,Software Engineering
Principal Mobile Developer (Android),Copperbend Platforms,"Los Angeles, CA",Full-time,"Mobile Performance Optimization, Distributed Systems, Jetpack Compose, Android Development, Mobile CI/CD",155915,170785,Software Engineering
Senior Android Engineer,Onyx Systems,"Berlin, Germany",Full-time,"Android Studio, Domain-Driven Design, Hexagonal Architecture, REST API Design, Mobile App Architecture, Mobile CI/CD, Agile Methodology",105625,134440,Software Engineering
"Engineering Manager, Mobile",Northwind Systems,"Portland, OR",Full-time,"Swift, Xcode, Push Notifications",121297,169493,Software Engineering
Full Stack Developer,Ironwood Platforms,"Austin, TX",Full-time,"Redux, MySQL, Message Queues (RabbitMQ), Progressive Web Apps, Angular, GraphQL Client (Apollo), Kubernetes",94997,109424,Software Engineering
Intern Full Stack Developer,Harborline Platforms,"Los Angeles, CA",Internship,"Sass, Ruby, GraphQL Client (Apollo), JavaScript",20950,36511,Software Engineering
Lead Mobile Developer (iOS),Driftwood Systems,Remote,Full-time,"Push Notifications, iOS Development, Objective-C, Xcode, Distributed Systems, Swift",131901,170826,Software Engineering
Junior Backend Engineer,Meridian Platforms,"Raleigh, NC",Full-time,"C#, PostgreSQL, Cassandra, Kotlin, Kubernetes, MySQL, REST API Design, Ruby on Rails",61218,71993,Software Engineering
Engineering Manager,Northwind Systems,"Washington, DC",Full-time,"Git, Tailwind CSS, Vite, Jest",128803,150244,Software Engineering
Staff Android Engineer,Basalt Systems,Singapore,Full-time,"Code Review Practices, REST API Design, App Store Optimization, Jetpack Compose, Push Notifications, MOBILE PERFORMANCE OPTIMIZATION, Kotlin",154252,183914,Software Engineering
Intern Full Stack Engineer,Hollowreach Platforms,Remote,Internship,"REST API Design, Django, Vite, Next.js",30515,39839,Software Engineering
Intern iOS Engineer,Basalt Platforms,"Seattle, WA",Internship,"Mobile App Architecture, REST API Design, Mobile CI/CD, App Store Optimization, Continuous Integration, Push Notifications",24126,32855,Software Engineering
Senior Frontend Developer,Harborline Platforms,"Bengaluru, India",Contract,"Cross-browser Compatibility, Technical Writing, Storybook",107271,145018,Software Engineering
Senior Full Stack Engineer,Ashgrove Platforms,"Portland, OR",Full-time,"DynamoDB, Redis, GraphQL, Material UI, MySQL, Kotlin, Technical Writing",113935,137280,Software Engineering
Intern Software Engineer,Slatestone Platforms,"Austin, TX",Internship,"Technical Writing, Next.js, Message Queues (RabbitMQ), Redis",20115,39972,Software Engineering
Junior iOS Engineer,Thistledown Systems,"Washington, DC",Full-time,"Mobile Performance Optimization, Swift, Xcode, Objective-C, Mobile CI/CD,  Mobile App Architecture , Push Notifications",56430,78072,Software Engineering
Lead Backend Engineer,Bluepeak Platforms,"Berlin, Germany",Full-time,"NestJS, Express.js, Microsoft Azure, FastAPI",134388,174539,Software Engineering
Intern Software Developer,Windemere Systems,"New York, NY",Internship,"Figma, Redux, Cross-browser Compatibility, Vite, Docker, ASP.NET, MongoDB, DynamoDB",21526,38186,Software Engineering
Senior Full Stack Engineer,Silverbrook Platforms,"Denver, CO",Full-time,"Go, Figma, JavaScript, Python, CSS",105493,148207,Software Engineering
Intern Backend Developer,Copperbend Systems,"Dublin, Ireland",Internship,"Event-Driven Architecture, gRPC, System Design, Message Queues (RabbitMQ)",20360,37390,Software Engineering
Lead Backend Engineer,Emberfield Platforms,Remote,Full-time,"Flask, Hexagonal Architecture, Python, System Design, Java, MongoDB, PostgreSQL, CI/CD Pipelines",132906,161767,Software Engineering
Intern Mobile Developer (Android),Amber Platforms,Remote,Internship,"Technical Writing, APP STORE OPTIMIZATION, Push Notifications, Mobile App Architecture",28203,39766,Software Engineering
Intern Software Developer,Granite Systems,"Atlanta, GA",Internship,"Kubernetes, Material UI, Bootstrap",21326,34048,Software Engineering
Intern Full Stack Developer,Redwood Platforms,Remote,Internship,"CI/CD Pipelines, Microsoft Azure, HTML, Jest, Cross-browser Compatibility",22018,30440,Software Engineering
Full Stack Developer,Silverbrook Works,"Seattle, WA",Full-time,"Figma, Spring Boot, Angular, Sass, Distributed Systems, Storybook, React, Flask",77840,108593,Software Engineering
Software Engineer,Foxglove Systems,Remote,Full-time,"Jest, Sass, gRPC, Webpack, React, CSS, TypeScript",85063,101256,Software Engineering
Junior Software Developer,Palisade Systems,"Boston, MA",Full-time,"MongoDB, Kotlin, Google Cloud Platform",63371,73536,Software Engineering
Full Stack Developer,Thistledown Systems,"Boston, MA",Contract,"Redis, Flask, CSS, MySQL, CI/CD Pipelines, PostgreSQL, Google Cloud Platform, Java",78129,99727,Software Engineering
Senior Backend Developer,Foxglove Platforms,"London, UK",Full-time,"Git, Kotlin, Docker, Ruby on Rails, GraphQL, Python, Microservices Architecture",102615,148841,Software Engineering
Intern Backend Engineer,Tidefall Platforms,"Austin, TX",Internship,"Spring Boot, Go, Google Cloud Platform, GraphQL, Event-Driven Architecture, MySQL, Code Review Practices, Ruby on Rails",21728,37643,Software Engineering
Junior iOS Engineer,Hollowreach Systems,"Seattle, WA",Contract,"Mobile Performance Optimization, Mobile CI/CD, Xcode, Continuous Integration",60659,76424,Software Engineering
Junior Backend Developer,Ashgrove Platforms,"Austin, TX",Full-time,"Ruby on Rails, CI/CD Pipelines, Caching Strategies, Microsoft Azure, Java",55086,79932,Software Engineering
Senior iOS Engineer,Ironwood Systems,"Denver, CO",Full-time,"Xcode, REST API Design, Team Leadership, Push Notifications",101797,134080,Software Engineering
Intern Backend Engineer,Lattice Platforms,"Austin, TX",Internship,"Node.js, System Design, ASP.NET, DynamoDB, Ruby on Rails, MySQL, Redis, Flask",20577,36198,Software Engineering
Senior Frontend Developer,Ashgrove Systems,"San Francisco, CA",Contract,"jQuery, JavaScript, Svelte, Sass",125416,149588,Software Engineering
Mobile Developer (iOS),Nova Platforms,Remote,Full-time,"REST API Design, SwiftUI, iOS Development, Mobile CI/CD, Xcode",79795,99156,Software Engineering
Intern Mobile Engineer,Windemere Systems,"Portland, OR",Internship,"Mobile Performance Optimization, Kotlin Multiplatform, Problem Solving",21385,39989,Software Engineering
Intern Full Stack Engineer,Silverbrook Systems,"Denver, CO",Internship,"GraphQL, Angular, TypeScript, Go, Microservices Architecture, Spring Boot, Caching Strategies, Accessibility (WCAG)",20007,39466,Software Engineering
Staff Mobile Developer (iOS),Ashgrove Works,"Atlanta, GA",Full-time,"iOS Development, Mobile Performance Optimization, Swift, REST API Design, Objective-C, Agile Methodology, SwiftUI, Xcode",148286,184560,Software Engineering
iOS Engineer,Driftwood Platforms,"Washington, DC",Contract,"Xcode, Push Notifications, Mobile App Architecture, Swift, iOS Development, Mobile Performance Optimization, REST API Design",75392,102306,Software Engineering
Junior Mobile Engineer,Northwind Systems,"New York, NY",Full-time,"Dart, Kotlin Multiplatform, Cross-platform Development, Flutter, REST API Design, React Native, Mobile CI/CD",58490,76757,Software Engineering
Software Engineer,Slatestone Platforms,"San Francisco, CA",Full-time,"go, Spring Boot, Java, Next.js",78563,104890,Software Engineering
Junior Frontend Engineer,Ashgrove Platforms,"Chicago, IL",Contract,"Cross-browser Compatibility, Scrum, JavaScript, Angular, HTML, Svelte",57316,78350,Software Engineering
Mobile Developer (Android),Cobalt Systems,"London, UK",Full-time,"Android Development, Android Studio, REST API Design",79371,102862,Software Engineering
Staff Backend Developer,Hollowreach Platforms,"Chicago, IL",Contract,"Java, Flask, Express.js",146438,182276,Software Engineering
Software Engineer,Vertex Systems,Singapore,Contract,"Distributed Systems, MySQL, Flask, Technical Writing",87036,108459,Software Engineering
Staff iOS Engineer,Gullhaven Systems,"New York, NY",Full-time,"Mobile App Architecture, REST API Design, Agile Methodology, Objective-C, Mobile Performance Optimization",150968,178645,Software Engineering
Senior Backend Developer,Granite Systems,"New York, NY",Part-time,"Express.js, DynamoDB, Caching Strategies, Scrum, Django, Hexagonal Architecture, Redis, ASP.NET",106298,147871,Software Engineering
Principal Android Engineer,Crestline Platforms,"Washington, DC",Full-time,"Android Studio, Domain-Driven Design, App Store Optimization, Push Notifications, Jetpack Compose, System Design, Android Development",158545,183989,Software Engineering
Junior Mobile Developer (iOS),Wrenfield Systems,Remote,Contract,"SwiftUI, REST API Design, Swift",62704,78907,Software Engineering
Lead Mobile Developer (Android),Silverbrook Works,"Atlanta, GA",Full-time,"App Store Optimization, Mobile CI/CD, Android Development, Jetpack Compose, REST API Design, Hexagonal Architecture, Domain-Driven Design, Mobile App Architecture",143027,172668,Software Engineering
Junior iOS Engineer,Brightbay Systems,Singapore,Contract,"iOS Development, Xcode, Mobile CI/CD",55318,79379,Software Engineering
"Engineering Manager, Mobile",Fernwood Systems,Remote,Full-time,"Push Notifications, SwiftUI, Objective-C, Mobile Performance Optimization, Mobile App Architecture",124615,162594,Software Engineering
Frontend Developer,Copperbend Platforms,"Atlanta, GA",Full-time,"Storybook, CSS, Cross-browser Compatibility, Tailwind CSS",78260,100138,Software Engineering
Intern Software Developer,Pinecrest Platforms,"Chicago, IL",Internship,"Kubernetes, Responsive Design, MySQL, Continuous Integration, Tailwind CSS",21272,34791,Software Engineering
Software Developer,Coral Systems,"Chicago, IL",Full-time,"Docker, Node.js, React, Ruby on Rails, MySQL",76014,109247,Software Engineering
Senior Full Stack Engineer,Onyx Systems,"Seattle, WA",Contract,"Technical Writing, Redis, Angular, Material UI, DynamoDB",113098,139272,Software Engineering
Senior Software Engineer,Harborline Platforms,"New York, NY",Full-time,"Amazon Web Services, Go, Distributed Systems, Cassandra, Express.js, gRPC, Responsive Design, Webpack",116884,135905,Software Engineering
Intern Backend Developer,Gullhaven Platforms,"Portland, OR",Internship,"Spring Boot, Java, MySQL, Docker, Kotlin",22245,37632,Software Engineering
Intern Android Engineer,Windemere Platforms,"Portland, OR",Internship,"Mobile CI/CD, Kotlin, Mobile App Architecture, REST API Design, Push Notifications, Jetpack Compose, App Store Optimization, Android Development",25389,36974,Software Engineering
Full Stack Developer,Nova Systems,Singapore,Full-time,"Ruby on Rails, Message Queues (RabbitMQ), JavaScript, FastAPI",88213,106243,Software Engineering
Frontend Developer,Ironwood Platforms,Remote,Full-time,"Cross-browser Compatibility, Vite, Jest, Bootstrap, Progressive Web Apps",85208,108295,Software Engineering
Full Stack Developer,Amber Platforms,"Chicago, IL",Full-time,"Amazon Web Services, Figma, Git, Next.js, Material UI, Webpack, Accessibility (WCAG), Kubernetes",76738,106266,Software Engineering
Intern Mobile Engineer,Thistledown Platforms,Remote,Internship,"Mobile App Architecture, Kotlin Multiplatform, Cross-platform Development, Mobile CI/CD",23552,33945,Software Engineering
Intern iOS Engineer,Quartzline Systems,"Atlanta, GA",Internship,"Swift, Push Notifications, iOS Development, Xcode, Objective-C",20084,31286,Software Engineering
Senior Software Developer,Palisade Systems,Remote,Contract,"GraphQL, REDIS, Sass, Caching Strategies, Google Cloud Platform, Load Balancing, GraphQL Client (Apollo), Cassandra",107783,131208,Software Engineering
Junior Backend Engineer,Nova Platforms,Remote,Part-time,"gRPC, Spring Boot, Google Cloud Platform, Ruby on Rails, Java, Problem Solving, Cassandra",55000,79998,Software Engineering
Frontend Developer,Harborline Platforms,"Dublin, Ireland",Full-time,"CSS, Cross-browser Compatibility, Vite, JavaScript, Jest",77436,104945,Software Engineering
Full Stack Developer,Nova Systems,"Seattle, WA",Full-time,"GraphQL Client (Apollo), Progressive Web Apps, Google Cloud Platform, Angular",83381,107940,Software Engineering
Staff Frontend Developer,Basalt Platforms,"Denver, CO",Full-time,"Cross-browser Compatibility, React, Responsive Design",141432,173503,Software Engineering
Staff Frontend Developer,Brightbay Platforms,"Atlanta, GA",Full-time,"Responsive Design, GraphQL Client (Apollo), Storybook, Vue.js, Figma, Bootstrap, JavaScript, Next.js",147507,170165,Software Engineering
Lead Full Stack Engineer,Amber Systems,Remote,Full-time,"Cassandra, Ruby on Rails, Django, REST API Design, Accessibility (WCAG), Ruby, Redis",133884,168396,Software Engineering
Junior Backend Engineer,Wrenfield Platforms,Remote,Full-time,"Caching Strategies, Message Queues (RabbitMQ), Team Leadership, Spring Boot",55242,75426,Software Engineering
Staff Mobile Developer (Android),Solstice Platforms,"Los Angeles, CA",Full-time,"Jetpack Compose, Agile Methodology, Kotlin, Mobile Performance Optimization, Load Balancing",144896,182227,Software Engineering
Senior Mobile Developer (Android),Coral Systems,"Boston, MA",Full-time,"Kotlin, App Store Optimization, Communication, Mobile CI/CD, Push Notifications, Hexagonal Architecture, Android Development, Android Studio",120634,139823,Software Engineering
Lead Mobile Developer (iOS),Granite Systems,"Austin, TX",Full-time,"Hexagonal Architecture, PUSH NOTIFICATIONS, Xcode, iOS Development, Mobile CI/CD, Mobile Performance Optimization, SwiftUI",132342,174946,Software Engineering
Junior Frontend Engineer,Granite Systems,Remote,Contract,"CSS, Next.js, Progressive Web Apps, Tailwind CSS",58198,77457,Software Engineering
Senior Frontend Developer,Cascadia Platforms,Remote,Full-time,"Cross-browser Compatibility, Load Balancing, jQuery, Hexagonal Architecture, React, Webpack, Angular",101870,123318,Software Engineering
"Engineering Manager, Frontend",Pinecrest Systems,"Atlanta, GA",Full-time,"Technical Writing, HTML, Svelte, GraphQL Client (Apollo), Sass",122426,169932,Software Engineering
Staff iOS Engineer,Thistledown Platforms,Remote,Full-time,"Xcode, Mobile CI/CD, Push Notifications, Mentoring, App Store Optimization, iOS Development, Objective-C, System Design",144721,184843,Software Engineering
Software Developer,Hollowreach Systems,"Sydney, Australia",Full-time,"Google Cloud Platform, Accessibility (WCAG), Sass, Distributed Systems, Scrum, Docker",80935,109813,Software Engineering
