title,company,location,type,skills_required,salary_min,salary_max,category
Lead Product Analyst,Granite Loop Studio,"Dublin, Ireland",Part-time," User Story Mapping , KANBAN, Data-Driven Decision Making, KPI Development, Feature Prioritization, Stakeholder Management, Vendor Management, Git",140123,166464,Product
Intern Software Engineer,Lattice Systems,"Seattle, WA",Internship,"Django, PostgreSQL, Python, Bootstrap",26859,34220,Software Engineering
Principal Backend Developer,Timberline Platforms,"Portland, OR",Full-time,"FastAPI, REST API Design, Google Cloud Platform, Amazon Web Services, Team Leadership, GraphQL, Distributed Systems",156198,176491,Software Engineering
Junior Associate Product Manager,Silverbrook Design,Remote,Full-time,"OKRs, Market Research, User Story Mapping, Product Management, SAFe (Scaled Agile Framework)",62765,80864,Product
Principal Associate Product Manager,Basalt Grove Product,"Sydney, Australia",Full-time,"Data-Driven Decision Making, OKRs, Competitive Analysis, Scrum, Customer Journey Mapping, Business Analysis, Confluence",158293,168922,Product
Lead Frontend Engineer,Wrenfield Systems,"Dublin, Ireland",Full-time,"Vue.js, Accessibility (WCAG), GraphQL Client (Apollo), Tailwind CSS, Angular, Vite, Figma",134319,159324,Software Engineering
Android Engineer,Ironwood Systems,"Dublin, Ireland",Full-time,"Android Studio, Android Development, App Store Optimization",76699,101270,Software Engineering
Desktop Support Engineer,Rigortest Software,"Boston, MA",Internship,"Network Routing & Switching, TCP/IP, Active Directory, Storage Area Networks, Load Balancers (F5), Customer Service, Windows Server Administration",60516,84273,IT Support
Observability Engineer Intern,Deepwater Grid Systems Group,Remote,Part-time,"Puppet,  Splunk , Ruby, Shell Scripting, Go",29994,38330,DevOps & Infrastructure
Junior Frontend Engineer,Redwood Systems,"Atlanta, GA",Full-time,"Tailwind CSS, Communication, Jest, Angular, Responsive Design, Material UI",67682,78555,Software Engineering
Head of Growth,Redwood Holdings,"New York, NY",Full-time,"Brand Strategy, Growth Hacking, Market Research, Sales Forecasting, Marketing Analytics, CRM MANAGEMENT, Agile Methodology",149910,178581,"Marketing, Sales & Growth"
Intern Social Media Coordinator,Meridian Commerce,Remote,Full-time,"Paid Social Advertising, Influencer Marketing, Social Media Marketing, Brand Strategy, Communication",20886,31793,"Marketing, Sales & Growth"
Senior Finance Manager,Sterling Capital Group,Remote,Part-time,"Vendor Management, Risk Management, Contract Negotiation, KPI Development, Budgeting & Forecasting",101927,110299,"Business, Finance & Analytics"
Mid-level Health IT Project Manager,Iris Informatics,"Philadelphia, PA",Full-time,"HIPAA Compliance, Epic Systems, FHIR Standards, Population Health Analytics, Git, Agile Methodology, Communication",96739,106026,Health Data & Bioinformatics
Full Stack Engineer,Ashgrove Systems,"Amsterdam, Netherlands",Full-time,"Progressive Web Apps, Spring Boot, React, gRPC, Storybook, NestJS",77751,95477,Software Engineering
Intern Technical Product Manager,Meridian Crest Product,Remote,Contract,"Data-Driven Decision Making, KPI Development, Requirements Gathering, A/B Test Design, Roadmap Planning, SAFe (Scaled Agile Framework), Product Management",29174,41343,Product
Manager Logistics Coordinator,Onyx Bridge Tech,"Boston, MA",Internship,"Risk Management, Presentation Skills, Procurement, Excel",112478,128068,Supply Chain
Junior Android Engineer,Tidefall Foundry,"London, UK",Contract,"Mobile App Architecture, Mobile CI/CD, Jetpack Compose, REST API Design, Android Development",62905,73954,Software Engineering
Junior Quantitative Analyst,Windward Data Tech,Singapore,Full-time,"Time Series Analysis, R, Statistics, Python",72144,86244,Data & Analytics
Mid-level Systems Engineer,Frostpeak Mesh Systems Group,Singapore,Full-time,"Service Mesh (Istio), Network Automation, DNS Administration, Load Balancers (F5), Infrastructure as Code",88752,109955,DevOps & Infrastructure
Software Developer,Cobalt Systems,"Denver, CO",Full-time,"Vite, Technical Writing, REST API Design",79791,106802,Software Engineering
Senior IT Infrastructure Engineer,Emberfall Stack Infrastructure,"Seattle, WA",Full-time,"Team Leadership, Storage Area Networks, Active Directory, IPv6, Microsoft Azure, DNS Administration, AWS RDS",122236,147760,DevOps & Infrastructure
Senior Vendor Manager,Mistwood Distribution Partners,"Berlin, Germany",Full-time,"Procurement, Risk Management, NetSuite, Vendor Management, KPI Development, Contract Negotiation, Facilitation",95692,120856,Supply Chain
Mid-level Systems Administrator,Slateford Data Digital,Remote,Internship,"GitHub Actions, IPv6, DNS Administration, VoIP Systems, Windows Server Administration, SD-WAN, SIEM Tools",92382,101826,DevOps & Infrastructure
Software Developer,Timberline Platforms,"Washington, DC",Full-time,"Ruby, Docker, CI/CD Pipelines, HTML, Google Cloud Platform, NestJS, REST API Design, Responsive Design",75149,107922,Software Engineering
Staff QA Lead,Byteforge Labs,"Dallas, TX",Internship,"SQL, Bug Tracking, Jest, Behavior-Driven Development, Quality Assurance, Accessibility Testing, Jira, Pytest",142992,192624,QA & Testing
Health IT Project Manager,Beacon Life Sciences,Remote,Internship,"Electronic Health Records (EHR), Epic Systems, Telehealth Systems, Jira",162626,168437,Health Data & Bioinformatics
Help Desk Manager,Granite Peak Tech,Remote,Full-time,"Network Automation, VoIP Systems, Customer Service, VPN Configuration, Network Monitoring, Linux Administration, Documentation Best Practices, Windows Server Administration",110398,158585,IT Support
Senior Full Stack Developer,Coral Platforms,"London, UK",Full-time,"Redux, System Design, Microservices Architecture, Caching Strategies, Cassandra",118810,138684,Software Engineering
Staff Technical Program Manager,Hollowbrook Ventures,"Boston, MA",Full-time,"Microsoft Project, Risk Assessment (Projects), Trello",129901,155790,Project & Program Management
Senior EHR Integration Engineer,Ironwood Wellness Systems,"San Diego, CA",Internship,"Healthcare Interoperability, HL7, REST API Design, Docker, MySQL, Communication",120760,132397,Health Data & Bioinformatics
Senior Backend Developer,Tidefall Systems,"Toronto, ON",Full-time,"Amazon Web Services, ASP.NET, dynamodb, Node.js, Cassandra, REST API Design, C#, C#",100557,140461,Software Engineering
Lead Copywriter,Emberly Marketing Collective,"Amsterdam, Netherlands",Full-time,"Copywriting, Content Marketing, Public Relations, Presentation Skills",147704,160424,"Marketing, Sales & Growth"
Lead Mobile Developer (Android),Pinecrest Platforms,"Portland, OR",Full-time,"App Store Optimization, Mobile CI/CD, System Design",130061,174890,Software Engineering
Senior IT Infrastructure Engineer,Havencrest Systems Technologies,Remote,Internship,"SD-WAN, Docker Compose, Network Routing & Switching, Jenkins, DNS Administration, Mentoring",122491,140938,DevOps & Infrastructure
Junior Data Scientist,Windward Vector Partners,"Dublin, Ireland",Full-time,"A/B Testing, Data Visualization, Data Analysis, Git, PyTorch",69921,81355,Data & Analytics
Junior Help Desk Technician,Northwind Analytics,Remote,Full-time,"VPN Configuration, SD-WAN, DNS Administration, Documentation Best Practices, VoIP Systems, Storage Area Networks, Customer Service, Load Balancers (F5)",40939,56364,IT Support
Junior Data Scientist,Silverlake Quantum Group,"London, UK",Full-time,"PyTorch, Predictive Analytics, R, A/B Testing",60433,71481,Data & Analytics
Junior Full Stack Engineer,Pinecrest Cloud Labs,"Austin, TX",Full-time,"Storybook, Docker, Figma, GraphQL Client (Apollo)",56199,76370,Software Engineering
Senior Quantitative Analyst,Granite Cloud Digital,"Chicago, IL",Contract,"Statistical Modeling, Machine Learning, Statistics, R, Financial Modeling",118736,143968,Data & Analytics
Lead Sourcing Analyst,Havencrest Partners,"Toronto, ON",Full-time,"Risk Management, KPI Development, Procurement, NetSuite, SAP, Vendor Management, Contract Negotiation, Decision Making",115188,135694,Supply Chain
Junior Backend Developer,Hollowreach Systems,"Portland, OR",Full-time,"Microsoft Azure, MongoDB, Continuous Integration, Cassandra, Django, NestJS",60513,78779,Software Engineering
Junior Pricing Analyst,Redwood Financial Group,"Seattle, WA",Full-time,"Business Development, P&L Management, Financial Analysis, Accounting Principles, Contract Negotiation, Procurement, Competitive Intelligence, Vendor Management",71290,77956,"Business, Finance & Analytics"
Junior Backend Developer,Windemere Systems,"Los Angeles, CA",Full-time,"Java, Spring Boot, Kubernetes, Distributed Systems, Ruby, Ruby on Rails, Cassandra",55151,79700,Software Engineering
Influencer Marketing Manager,Pinnacle Ventures,"Portland, OR",Part-time,"Social Media Marketing, Marketing Analytics, Influencer Marketing, Content Marketing, Collaboration",45830,54236,"Marketing, Sales & Growth"
Senior Platform Engineer,Northgate Node Technologies,Remote,Full-time,"Service Mesh (Istio), Linux Administration, Git, Bitbucket",112606,152070,DevOps & Infrastructure
Staff Telehealth Platform Engineer,Palisade Precision Health,"London, UK",Full-time,"HIPAA Compliance, FHIR Standards, Telehealth Systems, Cerner, Kubernetes, MySQL",146103,163941,Health Data & Bioinformatics
Data Analyst,Highfield Solutions Group,"Seattle, WA",Full-time,"Accounting Principles, Git, Business Development, Excel Financial Modeling, Risk Management, Vendor Management",72591,86007,Data & Analytics
Senior Quantitative Analyst,Fernwood Field Robotics Group,Remote,Full-time,"Predictive Analytics, Statistical Modeling, Financial Modeling, Time Series Analysis, Python",118344,131964,Data & Analytics
Senior Full Stack Developer,Palisade Platforms,"New York, NY",Contract,"Jest, Next.js, Technical Writing, Redis, Node.js, Figma",104561,141926,Software Engineering
Senior Desktop Support Engineer,Granite Peak Tech,"Raleigh, NC",Contract,"Storage Area Networks, Windows Server Administration, Presentation Skills",79117,118179,IT Support
Manager Growth Manager,Larkspur Holdings,"Sydney, Australia",Part-time,"Paid Social Advertising, Customer Retention Strategy, Marketing Analytics, Conversion Rate Optimization",71317,87995,"Marketing, Sales & Growth"
Junior Analytics Engineer,Bluepeak Insight Digital,"Seattle, WA",Full-time,"Data Warehousing, dbt, Tableau",65539,76765,Data & Analytics
Frontend Engineer,Slatestone Systems,"Los Angeles, CA",Full-time,"HTML, Progressive Web Apps, Agile Methodology, Angular",75714,93624,Software Engineering
Mid-level EHR Systems Analyst,Quill Life Sciences,Remote,Full-time,"Cerner, HIPAA Compliance, Clinical Data Management, Microservices Architecture, C#, Communication",79197,84115,Health Data & Bioinformatics
"Engineering Manager, Mobile",Basalt Robotics Group,"Toronto, ON",Full-time,"Mentoring, Flutter, Cross-platform Development, Mobile Performance Optimization, Hexagonal Architecture, Mobile CI/CD",149335,168730,Software Engineering
Lead Auditor,Crestline Advisory Group,Singapore,Full-time,"cost-benefit analysis, Pricing Strategy, Financial Analysis, Procurement, Contract Negotiation, Excel, Git",128120,142116,"Business, Finance & Analytics"
Penetration Tester,Checkframe Labs,"Raleigh, NC",Internship,"Presentation Skills, SIEM Tools, ISO 27001, OWASP, Security Auditing, Application Security, GDPR Compliance, Malware Analysis",83302,118265,Security
Junior Frontend Developer,Redwood Platforms,"Seattle, WA",Full-time,"Webpack, Team Leadership, Cross-browser Compatibility, Vue.js, Bootstrap",58005,77541,Software Engineering
Associate Product Manager,Vertex Cloud Labs,Remote,Full-time,"OKRs, Jira, Market Research, User Story Mapping, Kanban, Git",89351,102420,Product
Mobile Developer (iOS),Tidefall Systems,"Sydney, Australia",Full-time,"Swift, Push Notifications, OBJECTIVE-C, Mobile Performance Optimization",75136,109351,Software Engineering
Mid-level Cloud Engineer,Windmere Pulse Tech,Remote,Contract,"CI/CD Pipelines, Nginx, Cloud Architecture, Argo CD, Google Kubernetes Engine, Splunk, Agile Methodology",92452,103627,DevOps & Infrastructure
Risk Analyst,Onyx Trust Group,"Charlotte, NC",Full-time,"Risk Management, SAP, Supply Chain Analysis, Procurement",88876,101528,"Business, Finance & Analytics"
Manager Procurement Specialist,Northgate Operations Inc,Remote,Full-time,"KPI Development, Vendor Management, Time Management, Cost-Benefit Analysis, Procurement, Excel, Data Analysis",112510,140886,Supply Chain
Lead Test Automation Engineer,Ghost Corp,"Dallas, TX",Internship,"Behavior-Driven Development, Presentation Skills, API Testing",132726,180656,QA & Testing
Intern Backend Developer,Lattice Platforms,"Chicago, IL",Internship,"DynamoDB, Google Cloud Platform, gRPC, Django, Message Queues (RabbitMQ)",25781,37794,Software Engineering
Senior Finance Manager,Falcon Ridge Financial Group,"Chicago, IL",Full-time,"KPI Development, NetSuite, QuickBooks, Investment Analysis, Procurement, VENDOR MANAGEMENT, Budgeting & Forecasting",103219,120268,"Business, Finance & Analytics"
Full Stack Engineer,Thistledown Platforms,"Raleigh, NC",Contract,"Python, PostgreSQL, Bootstrap, Angular, gRPC, Caching Strategies, NestJS, Microsoft Azure",94412,109746,Software Engineering
Lead Inventory Analyst,Quarrystone Enterprises,"Chicago, IL",Full-time,"Contract Negotiation, NetSuite, Team Leadership, Risk Management, Excel, Data Analysis",119364,145552,Supply Chain
Junior Quantitative Analyst,Brightwell Systems Studio,"Denver, CO",Full-time,"Financial Modeling, Machine Learning, Predictive Analytics, SQL, R, Statistics, Time Series Analysis, Python",72460,77959,Data & Analytics
Senior Content Marketing,Cobalt Partners,Remote,Part-time,"Social Media Marketing, SEO, Email Marketing, Communication",64074,77222,"Marketing, Sales & Growth"
Senior Health Data Scientist,Cortex Clinical Data,"Atlanta, GA",Full-time,"Machine Learning, Apache Spark, PyTorch, NumPy, Telehealth Systems, FHIR Standards, Epic Systems, Agile Methodology",137739,142039,Health Data & Bioinformatics
Junior Growth Hacker,Wildflower Systems,"Denver, CO",Full-time,"Customer Retention Strategy, Marketing Analytics, Paid Search Advertising, Growth Hacking",63122,72256,"Marketing, Sales & Growth"
Senior MLOps Engineer,Onyx Digital Digital,"Amsterdam, Netherlands",Full-time,"Kubernetes, CI/CD Pipelines, Python, MLOps",123111,142920,Data & Analytics
Manager GRC Analyst,Amber Path Studios,"Berlin, Germany",Full-time,"Network Security, VPN Configuration, Collaboration, Shell Scripting, Python, Vulnerability Assessment",107911,161378,Security
Finance Manager,Ashford Advisory Group,"New York, NY",Full-time,"NetSuite, KPI Development, Investment Analysis, Vendor Management, Accounting Principles, Cost-Benefit Analysis",77248,88561,"Business, Finance & Analytics"
